-1.0,-1.1904199198174836
-0.9,-1.2797616791694468
-0.8,-1.399077911936482
-0.7000000000000001,-1.5607256666133007
-0.6000000000000001,-1.785814555354456
-0.5000000000000001,-2.1133534888280447
-0.40000000000000013,-2.6240029310060184
-0.30000000000000016,-3.51547032188441
-0.20000000000000015,-4.990710478085142
-0.10000000000000014,-9.792017070576723
-1.3877787807814457E-16,NaN
0.09999999999999987,NaN
0.19999999999999987,5.033557046979869
0.2999999999999999,3.3840947546531317
0.3999999999999999,2.5684931506849322
0.4999999999999999,2.086956521739131
0.5999999999999999,1.773049645390071
0.6999999999999998,1.5556131708581802
0.7999999999999998,1.3992537313432838
0.8999999999999998,1.2764532979245191
0.9999999999999998,1.1881188118811883
